product_id,highlights
P447376,"['High Shine Finish', 'Heat Protection', 'Clean at Sephora', 'All Hair Types', 'UV Protection']"
P433172,"['Good for: Damage', 'Community Favorite', 'Good for: Color Care', 'Fresh Scent', 'All Hair Types', 'Without Sulfates SLS & SLES']"
P441831,"['Good for: Damage', 'Community Favorite', 'Hydrating', 'All Hair Types', 'Curl-Enhancing', 'Good for: Frizz']"
P433173,"['Good for: Damage', 'Community Favorite', 'Good for: Color Care', 'Fresh Scent', 'All Hair Types', 'Good for: Dryness']"
P461483,"['Good for: Damage', 'Clean at Sephora', 'Good for: Volume', 'Good for: Hair Thinning', 'All Hair Types']"
P469856,"['Good for: Damage', 'Clean at Sephora', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P443331,"['Good for: Damage', 'Community Favorite', 'Good for: Color Care', 'Clean at Sephora', 'Fresh Scent', 'All Hair Types']"
P443332,"['Good for: Damage', 'Community Favorite', 'Good for: Color Care', 'Fresh Scent', 'All Hair Types', 'Without Sulfates SLS & SLES']"
P482541,"['Good for: Damage', 'Heat Protection', 'Clean at Sephora', 'All Hair Types', 'Without Silicones', 'Increases Shine']"
P476895,"['Good for: Color Care', 'Clean at Sephora', 'All Hair Types', 'Good for: Dryness', 'Reduces Brassiness', 'Without Sulfates SLS & SLES']"
P500624,"['Good for: Volume', 'Clean at Sephora', 'All Hair Types', 'Good for: Flaky/Dry Scalp', 'Increases Shine', 'Good for: Oily Scalp']"
P480336,"['Good for: Damage', 'Good for: Color Care', 'Clean at Sephora', 'All Hair Types', 'Good for: Dryness', 'Cruelty-Free']"
P504622,"['Clean at Sephora', 'Good for: Volume', 'All Hair Types', 'Without Parabens', 'Good for: Oily Scalp']"
P430337,"['Vitamin C', 'Good for: Dryness', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Without Parabens', 'Vegan']"
P439061,"['Vegan', 'Good for: Dullness/Uneven Texture', 'AHA/Glycolic Acid', 'Without Parabens', 'Good for: Dark spots', 'Cruelty-Free']"
P448207,"['Clean at Sephora', 'Good for: Anti-Aging', 'Cruelty-Free']"
P416816,"['Vegan', 'Good for: Pores', 'AHA/Glycolic Acid', 'Salicylic Acid', 'Good for: Acne/Blemishes', 'Without Parabens']"
P431848,"['Salicylic Acid', 'Lactic Acid', 'Good for: Pores', 'Good for: Dullness/Uneven Texture', 'Without Parabens', 'Vegan']"
P473322,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'AHA/Glycolic Acid']"
P416815,"['Good for: Acne/Blemishes', 'Good for: Pores', 'AHA/Glycolic Acid', 'Lactic Acid', 'Without Parabens', 'Vegan']"
P466142,"['Good for: Dullness/Uneven Texture', 'AHA/Glycolic Acid', 'Cruelty-Free', 'Clean at Sephora']"
P434545,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Clean at Sephora', 'Cruelty-Free']"
P456566,"['Vegan', 'Hyaluronic Acid', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Vitamin C', 'Clean at Sephora', 'Without Parabens', 'Cruelty-Free']"
P472050,"['Best for Combination Skin', 'Best for Oily Skin', 'Good for: Pores', 'Good for: Acne/Blemishes', 'Salicylic Acid', 'Clean at Sephora']"
P442012,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Clean at Sephora', 'Cruelty-Free']"
P469213,"['Good for: Dark Circles', 'Good for: Loss of firmness', 'Good for: Dullness/Uneven Texture', 'Good for: Anti-Aging', 'Vegan', 'Clean at Sephora']"
P418872,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'AHA/Glycolic Acid', 'Lactic Acid', 'Without Parabens', 'Vegan']"
P479339,"['Vegan', 'Hyaluronic Acid', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P483679,"['Vitamin C', 'Clean at Sephora']"
P500613,"['Good for: Dullness/Uneven Texture', 'Vitamin C', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P453227,"['Good for: Dullness/Uneven Texture', 'Good for: Dryness', 'Without Parabens', 'Cruelty-Free', 'Clean at Sephora']"
P459133,"['Good for: Dryness', 'Good for: Dullness/Uneven Texture', 'Vegan', 'Without Parabens']"
P434546,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'AHA/Glycolic Acid', 'Cruelty-Free']"
P503651,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'AHA/Glycolic Acid', 'Good for: Dryness', 'Good for: Dark spots']"
P504639,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Vitamin C', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Dryness']"
P504043,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P500033,"['Vegan', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P470240,"['Vitamin C', 'Collagen', 'Good for: Dryness', 'Good for: Dullness/Uneven Texture', 'Without Parabens', 'Vegan']"
P503878,"['Vegan', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P501586,"['Vegan', 'Hyaluronic Acid', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P459131,"['Hyaluronic Acid', 'Good for: Loss of firmness', 'Vitamin C', 'Without Parabens', 'Good for: Dark spots', 'Without Sulfates SLS & SLES']"
P500047,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dark spots']"
P471566,"['Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'AHA/Glycolic Acid']"
P473323,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'AHA/Glycolic Acid', 'Good for: Dark spots']"
P502976,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P472180,"['Best for Combination Skin', 'Best for Oily Skin', 'Good for: Pores', 'Good for: Acne/Blemishes', 'Salicylic Acid', 'Clean at Sephora']"
P503572,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness']"
P454800,"['Vegan', 'Good for: Dullness/Uneven Texture', 'AHA/Glycolic Acid', 'Without Parabens', 'Good for: Dark spots']"
P503933,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dark spots']"
P503876,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dark spots']"
P504035,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dark spots']"
P469953,"['Vegan', 'Pressed Powder Formula', 'Matte Finish', 'allure 2021 Best of Beauty Award Winner', 'Medium Coverage', 'Without Parabens']"
P482709,"['Vegan', 'Pressed Powder Formula', 'Natural Finish', 'Cream Formula', 'Long-wearing', 'Cruelty-Free']"
P466143,"['Vegan', 'Loose Powder Formula', 'Matte Finish', 'Long-wearing', 'Fragrance Free']"
P466144,"['Vegan', 'Loose Powder Formula', 'Matte Finish', 'Long-wearing', 'Fragrance Free']"
P478536,"['Vegan', 'Liquid Formula', 'Matte Finish', 'Medium Coverage', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']"
P476719,"['Best for Oily, Combo, Normal Skin', 'Without Parabens', 'Long-wearing', 'Waterproof', 'Vegan', 'Cruelty-Free']"
P473741,"['Full Coverage', 'Best for Oily, Combo, Normal Skin', 'Long-wearing', 'Waterproof', 'Vegan', 'Cruelty-Free']"
P476718,"['Best for Oily, Combo, Normal Skin', 'Without Parabens', 'Long-wearing', 'Waterproof', 'Vegan', 'Cruelty-Free']"
P461665,"['Vegan', 'Long-wearing', 'Matte Finish', 'Waterproof', 'Without Parabens']"
P468394,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Hydrating', 'Niacinamide']"
P461664,"['Vegan', 'Without Parabens']"
P482710,"['Vegan', 'Pressed Powder Formula', 'Natural Finish', 'Long-wearing', 'Cruelty-Free']"
P461666,"['Shimmer Finish', 'Long-wearing', 'Vegan', 'Without Parabens']"
P504363,"['Vegan', 'Liquid Formula', 'Hydrating', 'Long-wearing', 'Cruelty-Free']"
P466145,No Highlights
P461923,"['Vegan', 'Long-wearing', 'Matte Finish', 'Waterproof', 'Without Parabens']"
P504605,"['Vegan', 'Matte Finish', 'Long-wearing', 'Waterproof', 'Without Parabens', 'Cruelty-Free']"
P461667,"['Vegan', 'Without Parabens']"
P91627362,"['Vegan', 'Without Parabens']"
P500481,"['Vegan', 'Volumizing', 'Long-wearing', 'Lengthening', 'Curling', 'Cruelty-Free']"
P502866,"['Vegan', 'Gluten Free', 'Cruelty-Free']"
P466146,No Highlights
P500501,"['Vegan', 'Volumizing', 'Long-wearing', 'Lengthening', 'Curling', 'Cruelty-Free']"
P472993,"['Vegan', 'Long-wearing', 'Waterproof', 'Without Parabens']"
P472995,"['Vegan', 'Long-wearing', 'Waterproof', 'Without Parabens']"
P501749,"['Vegan', 'Pressed Powder Formula', 'Shimmer Finish', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P502819,No Highlights
P500733,"['Vegan', 'Liquid Formula', 'Matte Finish', 'Fragrance Free', 'Without Parabens', 'Cruelty-Free']"
P472994,"['Vegan', 'Long-wearing', 'Waterproof', 'Without Parabens']"
P469097,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469094,"['Good for: Damage', 'allure 2019 Best of Beauty Award Winner', 'Heat Protection', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P469076,"['Vegan', 'Natural Finish', 'Good for: Volume', 'All Hair Types', 'UV Protection', 'Good for: Oily Scalp']"
P469093,"['Good for: Damage', 'allure 2019 Best of Beauty Award Winner', 'Heat Protection', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P469096,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469140,"['Good for: Damage', 'Vegan', 'Hydrating', 'UV Protection', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469195,"['Good for: Dryness', 'Good for: Frizz', 'Hydrating', 'High Shine Finish', 'UV Protection', 'Vegan']"
P469156,"['Good for: Frizz', 'Hydrating', 'Heat Protection', 'High Shine Finish', 'UV Protection', 'Vegan']"
P469155,"['Good for: Frizz', 'Hydrating', 'Heat Protection', 'High Shine Finish', 'UV Protection', 'Vegan']"
P469122,"['Vegan', 'Natural Finish', 'Good for: Volume', 'All Hair Types', 'UV Protection', 'Good for: Oily Scalp']"
P469099,"['Good for: Damage', 'Hydrating', 'Increases Shine', 'All Hair Types', 'Cream Formula', 'Vegan']"
P479978,"['Good for: Damage', 'Vegan', 'Hyaluronic Acid', 'All Hair Types', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P469169,"['Vegan', 'Volumizing', 'Natural Finish', 'Good for: Hair Thinning', 'All Hair Types', 'Fragrance Free']"
P481140,"['Good for: Damage', 'Vegan', 'allure 2022 Best of Beauty Award Winner', 'Hyaluronic Acid', 'All Hair Types', 'Good for: Dryness']"
P469098,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469163,"['Vegan', 'Hydrating', 'All Hair Types', 'Salicylic Acid', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp']"
P469091,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469115,"['Good for: Volume', 'Volumizing', 'Heat Protection', 'Natural Finish', 'UV Protection', 'Vegan']"
P469186,"['Natural Finish', 'Heat Protection', 'Good for: Frizz', 'Curly Hair', 'UV Protection', 'Without Silicones']"
P469157,"['Vegan', 'Hydrating', 'Heat Protection', 'Good for: Dryness', 'UV Protection', 'Increases Shine']"
P481141,"['Good for: Damage', 'Vegan', 'allure 2022 Best of Beauty Award Winner', 'Hyaluronic Acid', 'All Hair Types', 'Good for: Dryness']"
P481139,"['Vegan', 'High Shine Finish', 'Hydrating', 'Good for: Frizz', 'Good for: Dryness', 'UV Protection']"
P469092,"['Vegan', 'Natural Finish', 'Heat Protection', 'All Hair Types', 'UV Protection', 'Good for: Oily Scalp']"
P469130,"['Good for: Damage', 'Curly Hair', 'Coily Hair', 'Hydrating', 'Curl-Enhancing', 'Vegan']"
P469180,"['Vegan', 'Hydrating', 'All Hair Types', 'Good for: Dryness', 'UV Protection', 'Increases Shine']"
P469173,"['Vegan', 'Volumizing', 'Good for: Volume', 'All Hair Types', 'UV Protection', 'Without Sulfates SLS & SLES']"
P469105,"['Good for: Damage', 'Heat Protection', 'Hydrating', 'Volumizing', 'UV Protection', 'Vegan']"
P469185,"['Vegan', 'Hydrating', 'All Hair Types', 'Good for: Frizz', 'UV Protection', 'Prevents Color Fading']"
P469174,"['Good for: Frizz', 'Curly Hair', 'Coily Hair', 'Hydrating', 'Curl-Enhancing', 'Vegan']"
P469164,"['Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp', 'Increases Shine']"
P500038,"['Good for: Damage', 'Hydrating', 'Increases Shine', 'All Hair Types', 'Cream Formula', 'Vegan']"
P469124,"['Vegan', 'UV Protection', 'Natural Finish', 'Light Hold', 'Good for: Frizz', 'All Hair Types']"
P469144,"['Hydrating', 'Heat Protection', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Without Silicones']"
P469033,"['Vegan', 'Hydrating', 'Heat Protection', 'Good for: Frizz', 'UV Protection', 'Increases Shine']"
P469101,"['Vegan', 'Volumizing', 'Plumping', 'Good for: Volume', 'Heat Protection', 'UV Protection']"
P469168,"['Vegan', 'Natural Finish', 'Hydrating', 'All Hair Types', 'Fragrance Free', 'Good for: Flaky/Dry Scalp']"
P469191,"['Good for: Volume', 'All Hair Types', 'Medium Hold', 'Natural Finish', 'UV Protection', 'Vegan']"
P469194,"['Good for: Dryness', 'Good for: Frizz', 'Hydrating', 'High Shine Finish', 'UV Protection', 'Vegan']"
P501251,"['Good for: Damage', 'Vegan', 'High Shine Finish', 'Good for: Color Care', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P469171,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'UV Protection', 'Prevents Color Fading']"
P469106,"['Vegan', 'Natural Finish', 'Light Hold', 'All Hair Types', 'Good for: Frizz', 'UV Protection']"
P500638,"['Vegan', 'Hydrating', 'Without Phthalates', 'Without Silicones']"
P469108,"['Good for: Damage', 'Vegan', 'Hydrating', 'Curl-Enhancing', 'Coily Hair', 'Curly Hair']"
P469095,"['Good for: Damage', 'Hydrating', 'Hyaluronic Acid', 'All Hair Types', 'Radiant Finish', 'Vegan']"
P504151,"['Good for: Damage', 'Vegan', 'All Hair Types', 'Good for: Dryness', 'UV Protection', 'Increases Shine']"
P469123,"['Vegan', 'Natural Finish', 'Heat Protection', 'All Hair Types', 'UV Protection', 'Good for: Oily Scalp']"
P469199,"['Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Increases Shine', 'Good for: Oily Scalp']"
P500641,"['Vegan', 'Hydrating', 'Without Phthalates', 'Without Silicones']"
P469037,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469126,"['Good for: Volume', 'Medium Hold', 'All Hair Types', 'Natural Finish', 'UV Protection', 'Vegan']"
P469061,"['Hydrating', 'Curl-Enhancing', 'Good for: Frizz', 'Curly Hair', 'Wavy Hair', 'Without Silicones']"
P469042,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469114,"['Vegan', 'Natural Finish', 'Good for: Frizz', 'Curly Hair', 'Wavy Hair', 'UV Protection']"
P469172,"['Increases Shine', 'Good for: Dullness/Uneven Texture', 'Hydrating', 'High Shine Finish', 'Without Sulfates SLS & SLES', 'Vegan']"
P469041,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469046,"['Without Sulfates SLS & SLES', 'UV Protection', 'Hydrating', 'Good for: Frizz', 'Curly Hair', 'Coily Hair']"
P469167,"['Vegan', 'Good for: Redness', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp']"
P469057,"['Vegan', 'Good for: Dullness/Uneven Texture', 'High Shine Finish', 'Hydrating', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469059,"['Good for: Frizz', 'Curly Hair', 'Coily Hair', 'Hydrating', 'Satin Finish', 'Without Silicones']"
P469040,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469179,"['Vegan', 'Hydrating', 'All Hair Types', 'Good for: Dryness', 'UV Protection', 'Increases Shine']"
P469178,"['Vegan', 'Hydrating', 'All Hair Types', 'Good for: Dryness', 'UV Protection', 'Increases Shine']"
P469060,"['Hydrating', 'Curl-Enhancing', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Without Silicones']"
P469109,"['Good for: Dryness', 'Heat Protection', 'UV Protection', 'Natural Finish', 'Hydrating', 'Prevents Color Fading']"
P500863,"['Vegan', 'Volumizing', 'Natural Finish', 'Good for: Volume', 'Heat Protection', 'UV Protection']"
P469039,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469056,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'UV Protection', 'Prevents Color Fading']"
P469090,"['Vegan', 'Natural Finish', 'Hydrating', 'Good for: Frizz', 'Good for: Dryness', 'Without Silicones']"
P469188,"['Good for: Frizz', 'Curly Hair', 'Coily Hair', 'Hydrating', 'Natural Finish', 'Without Silicones']"
P469192,"['Strong Hold', 'Good for: Volume', 'All Hair Types', 'Natural Finish', 'UV Protection', 'Vegan']"
P469104,"['Good for: Volume', 'Volumizing', 'All Hair Types', 'UV Protection', 'Without Sulfates SLS & SLES', 'Vegan']"
P469038,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness']"
P469031,"['Vegan', 'Natural Finish', 'Good for: Color Care', 'All Hair Types', 'UV Protection', 'Good for: Oily Scalp']"
P474368,"['Vegan', 'Hydrating', 'All Hair Types', 'Good for: Frizz', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P469205,"['Good for: Volume', 'Natural Finish', 'Heat Protection', 'UV Protection', 'All Hair Types', 'Vegan']"
P469103,"['Vegan', 'Good for: Color Care', 'Hydrating', 'All Hair Types', 'UV Protection', 'Prevents Color Fading']"
P469062,"['Vegan', 'Hydrating', 'Heat Protection', 'Curl-Enhancing', 'Good for: Frizz', 'Curly Hair']"
P504624,"['Good for: Damage', 'Vegan', 'All Hair Types', 'Good for: Dryness', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P504434,"['Recyclable Packaging', 'All Hair Types', 'Good for: Frizz', 'Increases Shine']"
P469102,"['Good for: Volume', 'Heat Protection', 'All Hair Types', 'Hydrating', 'Light Hold', 'Vegan']"
P504619,"['Good for: Damage', 'Vegan', 'allure 2022 Best of Beauty Award Winner', 'Hyaluronic Acid', 'All Hair Types', 'Good for: Dryness']"
P471274,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Reduces Brassiness', 'Without Sulfates SLS & SLES']"
P469182,"['Good for: Dullness/Uneven Texture', 'Hydrating', 'Good for: Dryness', 'Prevents Color Fading', 'Reduces Brassiness', 'Increases Shine']"
P504598,"['Good for: Damage', 'Vegan', 'allure 2022 Best of Beauty Award Winner', 'Hyaluronic Acid', 'All Hair Types', 'Good for: Dryness']"
P501779,"['Vegan', 'Volumizing', 'Natural Finish', 'Medium Hold', 'All Hair Types', 'Good for: Oily Scalp']"
P504436,"['Volumizing', 'Recyclable Packaging', 'All Hair Types', 'Good for: Frizz', 'Without Sulfates SLS & SLES', 'Increases Shine']"
